count,time_stamp,adc,sipm_voltage,deadtime,temperatureC
1791,9701111,415,95.0,7791,22.83
1792,9745351,376,76.43,7815,22.83
1793,9805752,391,82.35,7837,22.62
1794,10166124,427,101.26,7968,22.4
1795,10168549,231,39.55,7974,22.83
1796,10170708,284,49.41,7980,22.4
1797,10180281,304,53.73,7986,22.4
1798,10184259,240,41.21,7993,22.62
1799,10189972,284,49.41,7999,22.62
1800,10190276,499,141.24,8005,22.4
1801,10193702,510,148.47,8012,22.62
1802,10202691,243,41.74,8020,22.72
1803,10210356,344,64.67,8030,22.51
1804,10221041,397,85.55,8037,22.62
1805,10226533,327,59.28,8045,22.83
1806,10226602,63,17.91,8051,22.72
1807,10226864,489,138.11,8057,22.4
1808,10227205,268,46.26,8064,22.62
1809,10228727,376,76.43,8071,22.51
1810,10228866,304,53.73,8076,22.51
1811,10229774,359,69.86,8083,22.4
1812,10233693,312,55.68,8090,22.4
1813,10235329,455,117.03,8098,22.62
1814,10239447,355,68.3,8104,22.62
1815,10242837,319,57.64,8110,22.72
1816,10244006,204,34.73,8115,22.72
1817,10247443,352,66.89,8121,22.72
1818,10260864,318,57.28,8131,22.83
1819,10264859,339,62.98,8138,22.51
1820,10267430,319,57.64,8144,22.83
1821,10269421,472,125.87,8151,22.72
1822,10270852,419,97.2,8157,22.62
1823,10274273,291,50.97,8163,22.51
1824,10277852,96,21.67,8172,22.83
1825,10288314,323,58.48,8181,22.83
1826,10290027,319,57.64,8187,22.72
1827,10295541,513,148.53,8194,22.83
1828,10303765,364,71.71,8201,22.62
1829,10307965,376,76.43,8207,22.83
1830,10310129,271,46.93,8212,22.83
1831,10310602,281,48.9,8218,22.83
1832,10332437,206,35.07,8228,23.15
1833,11458627,62,17.75,8647,22.4
1834,11461791,364,71.71,8653,22.4
1835,11464475,451,113.08,8659,22.83
1836,11469072,391,82.35,8666,22.62
1837,11484752,519,154.3,8677,22.51
1838,11501374,355,68.3,8685,22.19
1839,11526421,295,51.75,8696,22.29
1840,11530418,531,160.62,8705,22.19
1841,11534398,494,141.37,8711,22.4
1842,11537248,185,31.51,8717,22.72
1843,11540131,339,62.98,8724,22.62
1844,11545373,600,203.87,8731,22.4
1845,11552268,316,56.81,8739,22.4
1846,11556047,368,72.93,8745,22.51
1847,11566535,508,144.95,8753,22.51
1848,11571708,224,38.29,8761,22.72
1849,11573541,238,40.82,8768,22.29
1850,11577903,364,71.71,8776,22.4
1851,11581161,455,117.03,8783,22.51
1852,11582820,440,109.25,8789,22.83
1853,11591442,255,43.96,8796,22.51
1854,11597726,238,40.82,8807,22.29
1855,11599535,225,38.48,8813,22.62
1856,11600793,399,87.3,8819,22.72
1857,11602546,349,66.33,8825,22.4
1858,11603975,319,57.64,8830,22.29
1859,11604869,306,54.23,8835,22.4
1860,11605319,508,144.95,8841,22.62
1861,11613049,385,80.11,8847,22.4
1862,11620398,515,147.53,8855,22.29
1863,11623617,359,69.86,8861,22.51
1864,11634152,231,39.55,8868,22.62
1865,11635877,487,132.65,8876,22.83
1866,11636167,414,93.93,8882,22.4
1867,11638157,307,54.48,8888,22.62
1868,11638742,297,52.13,8894,22.29
1869,11641681,249,42.85,8900,22.51
1870,11647885,291,50.97,8909,22.29
1871,11648466,448,112.41,8915,22.4
1872,11666057,275,47.73,8928,22.29
1873,11677320,537,162.17,8938,22.62
1874,11682067,108,22.63,8947,22.29
1875,11685105,300,52.79,8953,22.62
1876,11699690,348,65.64,8962,22.51
1877,11715367,332,61.17,8969,22.51
1878,11725700,339,62.98,8977,22.83
1879,11726260,177,30.25,8983,22.72
1880,11730007,476,129.76,8989,22.4
1881,11735595,433,104.37,8995,22.51
1882,11737665,345,64.98,9002,22.4
1883,11739020,364,71.71,9008,22.29
1884,11752731,409,91.12,9020,22.4
1885,11756330,504,143.61,9025,22.62
1886,11761910,210,35.78,9032,22.51
1887,11767829,408,90.57,9041,22.4
1888,11775260,536,160.18,9048,22.29
1889,11790083,391,82.35,9059,22.83
1890,11790422,547,162.22,9064,22.83
1891,11798102,287,50.23,9072,22.62
1892,11814037,255,43.96,9079,22.4
1893,11816395,665,286.02,9085,22.51
1894,11819027,510,148.47,9091,22.4
1895,11827525,480,130.21,9101,22.62
1896,11835674,271,46.93,9109,22.4
1897,11837563,391,82.35,9115,22.72
1898,11847713,499,141.24,9124,22.72
1899,11851549,319,57.64,9130,22.29
1900,11858743,551,164.56,9137,22.62
1901,11859805,524,150.73,9143,22.29
1902,11861736,368,72.93,9150,22.62
1903,11863923,358,69.1,9156,22.62
1904,11874550,295,51.75,9165,22.51
1905,11878036,355,68.3,9172,22.4
1906,11879399,496,144.49,9177,22.72
1907,11892908,263,45.37,9188,22.62
1908,11897295,51,15.86,9195,22.72
1909,11907313,318,57.28,9203,22.72
1910,11912828,263,45.37,9210,22.4
1911,11932387,713,333.08,9218,22.51
1912,11937221,271,46.93,9224,22.51
1913,11948296,327,59.28,9232,22.51
1914,11953324,536,160.18,9239,22.51
1915,11954134,359,69.86,9245,22.83
1916,11959974,524,150.73,9251,22.4
1917,11960248,332,61.17,9257,22.4
1918,11961199,280,48.67,9263,22.4
1919,11976916,240,41.21,9271,22.62
1920,11979021,275,47.73,9278,22.29
1921,11982756,312,55.68,9284,22.94
1922,11983573,319,57.64,9291,22.62
1923,11998652,376,76.43,9300,22.62
1924,12006901,263,45.37,9309,22.51
1925,12007135,364,71.71,9315,22.51
1926,12010313,499,141.24,9321,22.83
1927,12016481,335,61.77,9330,22.62
1928,12030076,387,81.05,9343,22.62
1929,12030136,287,50.23,9349,22.4
1930,12042611,287,50.23,9358,22.62
1931,12043215,126,24.09,9365,22.51
1932,12046213,243,41.74,9371,22.72
1933,12053984,497,142.37,9377,22.62
1934,12069136,271,46.93,9384,22.62
1935,12072219,287,50.23,9392,22.4
1936,12075559,96,21.67,9399,22.29
1937,12081599,51,15.86,9405,22.72
1938,12082735,94,21.5,9411,22.4
1939,12091503,230,39.39,9417,22.29
1940,12095008,211,35.96,9425,22.51
1941,12095346,344,64.67,9430,22.4
1942,12104541,364,71.71,9439,22.29
1943,12111745,307,54.48,9448,22.4
1944,12113051,428,101.58,9454,22.51
1945,12114999,287,50.23,9459,22.29
1946,12122796,231,39.55,9466,22.62
1947,12123787,323,58.48,9472,22.62
1948,12124683,423,97.36,9478,22.29
1949,12132299,319,57.64,9485,22.4
1950,12155980,271,46.93,9492,22.62
1951,12158772,551,164.56,9498,22.62
1952,12173625,318,57.28,9508,22.62
1953,12180507,335,61.77,9516,22.62
1954,12185023,344,64.67,9523,22.62
1955,12185705,472,125.87,9529,22.62
1956,12185815,318,57.28,9535,22.51
1957,12195813,227,38.83,9543,22.4
1958,12198966,794,587.31,9550,22.62
1959,12224360,344,64.67,9565,22.62
1960,12232805,97,21.75,9572,22.51
1961,12247648,284,49.41,9587,22.4
1962,12251944,319,57.64,9594,22.62
1963,12271321,307,54.48,9603,22.29
1964,12276994,504,143.61,9612,22.29
1965,12280606,369,73.42,9618,22.62
1966,12286969,455,117.03,9625,22.94
1967,12289380,273,47.25,9631,22.4
1968,12291477,305,53.88,9637,22.51
1969,12292819,271,46.93,9643,22.72
1970,12294657,286,49.78,9649,22.72
1971,12298137,423,97.36,9655,22.4
1972,12308930,108,22.63,9663,22.4
1973,12319959,307,54.48,9672,22.62
1974,12321010,387,81.05,9678,22.19
1975,12323214,275,47.73,9684,22.62
1976,12329025,318,57.28,9691,22.4
1977,12331060,319,57.64,9697,22.51
1978,12332083,281,48.9,9702,22.62
1979,12337249,253,43.55,9708,22.83
1980,12346018,270,46.71,9714,22.72
1981,12346582,319,57.64,9721,22.62
1982,12354306,483,132.6,9727,22.72
1983,12358891,327,59.28,9733,22.72
1984,12365177,327,59.28,9742,22.62
1985,12372773,435,104.92,9751,22.4
1986,12374079,220,37.58,9756,22.83
1987,12375224,275,47.73,9761,22.51
1988,12376104,199,33.86,9767,22.62
1989,12382658,236,40.44,9774,22.51
1990,12383132,284,49.41,9780,22.62
1991,12385012,217,37.04,9786,22.51
1992,12388016,448,112.41,9793,22.4
1993,12400600,254,43.77,9803,22.62
1994,12403398,335,61.77,9809,22.29
1995,12407075,179,30.55,9815,22.29
1996,12410283,339,62.98,9821,22.51
1997,12416365,473,126.29,9829,22.72
1998,12421258,115,23.18,9835,22.4
1999,12422900,423,97.36,9841,22.51
2000,12422959,510,148.47,9846,22.4
2001,12432869,142,25.64,9857,22.4
2002,12436201,371,73.82,9863,22.29
2003,12437460,364,71.71,9869,22.62
2004,12440340,263,45.37,9875,22.51
2005,12446620,271,46.93,9882,22.72
2006,12451210,304,53.73,9891,22.51
2007,12454285,323,58.48,9897,22.62
2008,12458551,273,47.25,9903,22.4
2009,12464564,63,17.91,9909,22.4
2010,12478566,285,49.78,9919,22.19
2011,12483127,441,109.77,9926,22.62
2012,12484460,419,97.2,9932,22.51
2013,13552141,313,56.02,10328,22.94
2014,13565495,408,90.57,10339,22.51
2015,13596125,387,81.05,10352,22.4
2016,13605892,224,38.29,10360,22.29
2017,13608127,435,104.92,10366,22.19
2018,13611766,697,299.81,10374,22.19
2019,13612011,312,55.68,10380,22.4
2020,13621487,414,93.93,10386,21.87
2021,13641660,67,18.51,10395,22.29
2022,13652816,334,61.44,10404,21.97
2023,13657395,271,46.93,10410,22.19
2024,13658728,207,35.26,10416,21.76
2025,13659774,270,46.71,10423,21.97
2026,13660728,291,50.97,10429,22.19
2027,13669200,327,59.28,10436,22.29
2028,13670311,199,33.86,10442,21.87
2029,13680202,188,32.01,10448,21.33
2030,13686684,403,88.99,10457,21.97
2031,13689171,345,64.98,10465,21.76
2032,13689196,89,21.05,10471,21.76
2033,13703242,207,35.26,10479,21.97
2034,13708008,105,22.39,10487,22.19
2035,13720334,412,92.93,10497,21.87
2036,13723708,399,87.3,10504,21.87
2037,13729649,304,53.73,10511,21.87
2038,13730402,254,43.77,10517,21.97
2039,13731131,294,51.51,10524,22.19
2040,13731857,327,59.28,10530,21.76
2041,13736130,711,380.66,10537,22.19
2042,13741369,286,49.78,10546,21.97
2043,13742525,385,80.11,10552,21.97
2044,13751359,287,50.23,10561,21.97
2045,13753277,131,24.54,10567,21.76
2046,13763446,127,24.18,10575,21.76
2047,13764845,147,26.19,10582,21.97
2048,13773881,304,53.73,10591,21.76
2049,13774929,263,45.37,10597,21.76
2050,13775055,102,22.15,10603,21.97
2051,13782917,345,64.98,10611,21.97
2052,13793907,359,69.86,10618,21.54
2053,13799122,263,45.37,10625,22.19
2054,13800955,353,67.64,10632,21.76
2055,13806400,262,45.24,10639,21.87
2056,13807942,301,53.09,10645,21.76
2057,13819249,615,227.36,10652,21.97
2058,13823063,319,57.64,10659,21.87
2059,13825061,319,57.64,10665,21.76
2060,13831251,415,95.0,10671,21.87
2061,13834654,508,144.95,10678,21.97
2062,13838994,319,57.64,10685,21.76
2063,13850366,280,48.67,10691,21.76
2064,13854353,287,50.23,10697,21.76
2065,13855556,316,56.81,10703,22.08
2066,13858313,293,51.29,10709,21.76
2067,13859900,348,65.64,10716,21.76
2068,13865333,241,41.39,10722,21.76
2069,13874419,354,67.99,10733,21.44
2070,13877802,263,45.37,10740,21.97
2071,13885078,689,300.98,10749,21.76
2072,13896127,312,55.68,10757,21.76
2073,13903262,327,59.28,10764,21.76
2074,13906207,304,53.73,10771,21.44
2075,13908384,238,40.82,10780,22.19
2076,13915195,335,61.77,10788,21.76
2077,13922762,359,69.86,10794,21.97
2078,13923012,364,71.71,10800,21.76
2079,13924704,275,47.73,10807,21.76
2080,13929423,390,82.7,10814,21.76
2081,13929672,460,119.54,10821,21.76
2082,13929872,287,50.23,10827,21.76
2083,13931119,255,43.96,10833,21.76
2084,13934561,211,35.96,10839,21.76
2085,13937814,199,33.86,10846,21.76
2086,13939842,318,57.28,10852,21.97
2087,13947624,199,33.86,10861,21.76
2088,13950372,227,38.83,10868,21.76
2089,13955679,613,215.02,10874,21.76
2090,13956199,249,42.85,10880,21.97
2091,13960509,390,82.7,10887,21.97
2092,13961913,435,104.92,10894,21.97
2093,13964584,531,160.62,10901,21.97
2094,13966635,423,97.36,10908,21.54
2095,13966852,261,45.09,10914,21.01
2096,13974882,368,72.93,10921,22.19
2097,13988990,327,59.28,10931,21.76
2098,14008242,294,51.51,10944,22.08
2099,14011155,476,129.76,10951,21.76
2100,14021375,238,40.82,10958,21.76
2101,14032072,312,55.68,10965,21.87
2102,14033206,318,57.28,10971,21.76
2103,14034480,271,46.93,10977,21.54
2104,14038880,287,50.23,10983,22.19
2105,14042559,486,135.98,10989,21.76
2106,14048055,263,45.37,10995,22.19
2107,14052335,135,24.92,11001,21.76
2108,14056205,352,66.89,11008,21.97
2109,14056982,280,48.67,11014,21.76
2110,14057237,259,44.69,11020,21.76
2111,14071476,323,58.48,11031,21.97
2112,14071666,376,76.43,11037,21.76
2113,14075160,88,20.96,11044,22.19
2114,14079501,319,57.64,11050,21.87
2115,14090473,463,119.23,11057,21.97
2116,14092415,359,69.86,11063,21.97
2117,14105446,327,59.28,11074,22.08
2118,14105791,339,62.98,11080,22.19
2119,14108248,430,101.41,11087,21.97
2120,14110915,553,176.67,11094,22.08
2121,14121273,99,21.91,11102,21.97
2122,14135567,284,49.41,11111,21.97
2123,14141575,281,48.9,11119,22.19
2124,14149418,344,64.67,11128,21.87
2125,14154906,295,51.75,11134,22.19
2126,14157300,339,62.98,11140,21.76
2127,14157499,316,56.81,11146,22.29
2128,14159237,472,125.87,11152,22.08
2129,14161811,432,101.61,11158,22.29
2130,14170733,236,40.44,11168,21.87
2131,14173150,384,80.08,11174,21.87
2132,14183820,280,48.67,11180,22.19
2133,14191124,486,135.98,11187,21.76
2134,14192200,448,112.41,11193,21.97
2135,14201950,384,80.08,11200,21.97
2136,14202698,476,129.76,11206,21.76
2137,14207895,270,46.71,11215,22.29
2138,14209000,127,24.18,11221,21.97
2139,14209848,83,20.46,11228,22.19
2140,14211630,399,87.3,11235,22.19
2141,14213624,79,20.03,11241,21.87
2142,14213842,179,30.55,11247,22.08
2143,14214572,510,148.47,11253,22.19
2144,14214697,499,141.24,11259,21.76
2145,14223411,318,57.28,11266,22.29
2146,14237005,359,69.86,11275,22.08
2147,14240470,120,23.58,11282,22.29
2148,14250083,371,73.82,11288,22.29
2149,14255343,335,61.77,11296,22.4
2150,14255599,284,49.41,11302,22.29
2151,14262132,399,87.3,11310,22.4
